assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3022651,55036,Hyalinobatrachium valerioi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,valerioi,,,,"(Dunn, 1931)",Least Concern,,3.1,Decreasing,Global
3022825,55045,Allobates alessandroi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,alessandroi,,,,"(Grant &amp; Rodríguez, 2001)",Endangered,B1ab(iii),3.1,Decreasing,Global
3023081,55058,Allobates bromelicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,bromelicola,,,,"(Test, 1956)",Vulnerable,D2,3.1,Unknown,Global
3023373,55066,Allobates chalcopis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,chalcopis,,,,"(Kaiser, Coloma &amp; Gray, 1994)",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
3023687,55075,Hyloxalus elachyhistus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Hyloxalus,elachyhistus,,,,"(Edwards, 1971)",Least Concern,,3.1,Unknown,Global
3024073,55099,Allobates juanii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,juanii,,,,"(Morales, 1994)",Endangered,B1ab(iii),3.1,Decreasing,Global
3024457,55121,Silverstoneia nubicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Silverstoneia,nubicola,,,,"(Dunn, 1924)",Vulnerable,A2ace,3.1,Decreasing,Global
3024941,55174,Dendrobates auratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,auratus,,,,"(Girard, 1855)",Least Concern,,3.1,Decreasing,Global
3025447,55186,Oophaga granulifera,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,granulifera,,,,"(Taylor, 1958)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
3025630,55196,Oophaga pumilio,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,pumilio,,,,"(Schmidt, 1857)",Least Concern,,3.1,Unknown,Global
3026159,55255,Aromobates haydeeae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Aromobates,haydeeae,,,,"(Rivero, 1976)",Critically Endangered,D,3.1,Decreasing,Global
3026290,55263,Phyllobates lugubris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Phyllobates,lugubris,,,,"(Schmidt, 1857)",Least Concern,,3.1,Unknown,Global
3026703,55273,Hadromophryne natalensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HELEOPHRYNIDAE,Hadromophryne,natalensis,,,,"Hewitt, 1913",Least Concern,,3.1,Unknown,Global
3026829,55274,Heleophryne orientalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HELEOPHRYNIDAE,Heleophryne,orientalis,,,,"FitzSimons, 1946",Least Concern,,3.1,Unknown,Global
3026942,55275,Heleophryne purcelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HELEOPHRYNIDAE,Heleophryne,purcelli,,,,"Sclater, 1898",Least Concern,,3.1,Unknown,Global
3027052,55276,Heleophryne regis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HELEOPHRYNIDAE,Heleophryne,regis,,,,"Hewitt, 1910",Least Concern,,3.1,Unknown,Global
3027158,55279,Hemisus guineensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMISOTIDAE,Hemisus,guineensis,,,,"Cope, 1865",Least Concern,,3.1,Unknown,Global
3027406,55281,Hemisus marmoratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMISOTIDAE,Hemisus,marmoratus,,,,"(Peters, 1854)",Least Concern,,3.1,Unknown,Global
3027869,151594717,Cruziohyla calcarifer,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Cruziohyla,calcarifer,,,,"(Boulenger, 1902)",Least Concern,,3.1,Decreasing,Global
3028059,55290,Agalychnis callidryas,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,callidryas,,,,"(Cope, 1862)",Least Concern,,3.1,Decreasing,Global
3028293,77651850,Agalychnis spurrelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,spurrelli,,,,"Boulenger, 1913",Least Concern,,3.1,Decreasing,Global
3028482,55296,Triprion spinosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Triprion,spinosus,,,,"(Steindachner, 1864)",Near Threatened,A2c,3.1,Decreasing,Global
3028968,55327,Gastrotheca christiani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Gastrotheca,christiani,,,,"Laurent, 1967",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
3029088,55358,Gastrotheca ruizi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Gastrotheca,ruizi,,,,"Duellman &amp; Burrowes, 1986",Near Threatened,,3.1,Stable,Global
3029984,55482,Ecnomiohyla fimbrimembra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,fimbrimembra,,,,"(Taylor, 1948)",Vulnerable,B1ab(iii),3.1,Unknown,Global
3030511,55502,Boana heilprini,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,heilprini,,,,"(Noble, 1923)",Vulnerable,"B2ab(i,ii,iii)",3.1,Unknown,Global
3030964,55566,Rheohyla miotympanum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Rheohyla,miotympanum,,,,"(Cope, 1863)",Least Concern,,3.1,Stable,Global
3031099,55586,Hyloscirtus palmeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,palmeri,,,,"(Boulenger, 1908)",Least Concern,,3.1,Decreasing,Global
3031396,55627,Isthmohyla rivularis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,rivularis,,,,"(Taylor, 1952)",Endangered,C2a(i),3.1,Decreasing,Global
3031564,55632,Boana rosenbergi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,rosenbergi,,,,"(Boulenger, 1898)",Least Concern,,3.1,Stable,Global
3031839,55701,Isthmohyla zeteki,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,zeteki,,,,"(Gaige, 1929)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3032124,55807,Osteopilus crucialis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,crucialis,,,,"(Harlan, 1826)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3032423,55809,Osteopilus marianae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,marianae,,,,"(Dunn, 1926)",Endangered,B1ab(iii),3.1,Decreasing,Global
3032570,55810,Osteopilus pulchrilineatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,pulchrilineatus,,,,"(Cope, 1870)",Vulnerable,"B2ab(i,ii,iii)",3.1,Unknown,Global
3032751,55811,Osteopilus septentrionalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,septentrionalis,,,,"(Duméril &amp; Bibron, 1841)",Least Concern,,3.1,Increasing,Global
3032991,55812,Osteopilus wilderi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,wilderi,,,,"(Dunn, 1925)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3033153,55855,Agalychnis lemur,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Agalychnis,lemur,,,,"(Boulenger, 1882)",Critically Endangered,A2ace,3.1,Decreasing,Global
3033844,56010,Smilisca sila,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,sila,,,,"Duellman &amp; Trueb, 1966",Least Concern,,3.1,Stable,Global
3034023,56056,Afrixalus brachycnemis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,brachycnemis,,,,"(Boulenger, 1896)",Least Concern,,3.1,Decreasing,Global
3034176,56059,Afrixalus delicatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,delicatus,,,,"Pickersgill, 1984",Least Concern,,3.1,Unknown,Global
3034378,56063,Afrixalus fornasini,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,fornasini,,,,"(Bianconi, 1849)",Least Concern,,3.1,Unknown,Global
3034596,56079,Afrixalus stuhlmanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,stuhlmanni,,,,"(Pfeffer, 1893)",Least Concern,,3.1,Unknown,Global
3035065,56112,Hyperolius argus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,argus,,,,"Peters, 1854",Least Concern,,3.1,Unknown,Global
3035416,56163,Hyperolius marmoratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,marmoratus,,,,"Rapp, 1842",Least Concern,,3.1,Increasing,Global
3035616,56189,Hyperolius pusillus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,pusillus,,,,"Cope, 1862",Least Concern,,3.1,Unknown,Global
3035775,56204,Hyperolius semidiscus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,semidiscus,,,,"Hewitt, 1927",Least Concern,,3.1,Unknown,Global
3035913,56217,Hyperolius tuberilinguis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,tuberilinguis,,,,"Smith, 1849",Least Concern,,3.1,Unknown,Global
3036083,56231,Kassina maculata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Kassina,maculata,,,,"(Duméril, 1853)",Least Concern,,3.1,Unknown,Global
3036276,56236,Kassina senegalensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Kassina,senegalensis,,,,"(Duméril &amp; Bibron, 1841)",Least Concern,,3.1,Unknown,Global
3036621,56260,Leptopelis karissimbensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,karissimbensis,,,,"Ahl, 1929",Vulnerable,B1ab(iii),3.1,Stable,Global
3036750,56261,Leptopelis kivuensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,kivuensis,,,,"Ahl, 1929",Least Concern,,3.1,Unknown,Global
3036885,56267,Leptopelis mossambicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,mossambicus,,,,"Poynton, 1985",Least Concern,,3.1,Unknown,Global
3037035,56268,Leptopelis natalensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,natalensis,,,,"(Smith, 1849)",Least Concern,,3.1,Unknown,Global
3037156,56277,Leptopelis parkeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,parkeri,,,,"Barbour &amp; Loveridge, 1928",Endangered,B1ab(iii),3.1,Unknown,Global
3037319,56284,Leptopelis vermiculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Leptopelis,vermiculatus,,,,"(Boulenger, 1909)",Endangered,B1ab(iii),3.1,Unknown,Global
3037487,56297,Semnodactylus wealii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Semnodactylus,wealii,,,,"(Boulenger, 1882)",Least Concern,,3.1,Unknown,Global
3037948,56404,Eleutherodactylus alcoae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,alcoae,,,,"Schwartz, 1971",Endangered,B1ab(iii),3.1,Unknown,Global
3038139,56406,Pristimantis altae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,altae,,,,"(Dunn, 1942)",Least Concern,,3.1,Decreasing,Global
3038519,56411,Eleutherodactylus amplinympha,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,amplinympha,,,,"Kaiser, Green &amp; Schmid, 1994",Endangered,B1ab(iii),3.1,Decreasing,Global
3038632,56416,Eleutherodactylus andrewsi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,andrewsi,,,,"Lynn, 1937",Endangered,B1ab(iii),3.1,Decreasing,Global
3038795,56419,Eleutherodactylus angustidigitorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,angustidigitorum,,,,"(Taylor, 1940)",Least Concern,,3.1,Stable,Global
3038940,56425,Eleutherodactylus antillensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,antillensis,,,,"(Reinhardt &amp; Lutken, 1863)",Least Concern,,3.1,Stable,Global
3039176,56432,Eleutherodactylus armstrongi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,armstrongi,,,,"Noble &amp; Hassler, 1933",Endangered,B1ab(iii),3.1,Decreasing,Global
3039910,56451,Eleutherodactylus barlagnei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,barlagnei,,,,"Lynch, 1965",Endangered,B1ab(iii),3.1,Decreasing,Global
3040145,56472,Craugastor bransfordii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,bransfordii,,,,"(Cope, 1886)",Least Concern,,3.1,Decreasing,Global
3040480,56476,Pristimantis briceni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,briceni,,,,"(Boulenger, 1903)",Endangered,B1ab(iii),3.1,Decreasing,Global
3040635,56482,Strabomantis bufoniformis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Strabomantis,bufoniformis,,,,"(Boulenger, 1896)",Endangered,A4ace,3.1,Decreasing,Global
3040836,56497,Pristimantis caryophyllaceus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,caryophyllaceus,,,,"(Barbour, 1928)",Least Concern,,3.1,Decreasing,Global
3040987,56501,Pristimantis cerasinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,cerasinus,,,,"(Cope, 1875)",Least Concern,,3.1,Stable,Global
3041363,56515,Eleutherodactylus cochranae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,cochranae,,,,"Grant, 1932",Least Concern,,3.1,Stable,Global
3041469,56516,Craugastor coffeus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,coffeus,,,,"(McCranie &amp; Köhler, 1999)",Critically Endangered,C2a(i),3.1,Decreasing,Global
3041672,56522,Eleutherodactylus coqui,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,coqui,,,,"Thomas, 1966",Least Concern,,3.1,Increasing,Global
3042095,56528,Craugastor crassidigitus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,crassidigitus,,,,"(Taylor, 1952)",Least Concern,,3.1,Decreasing,Global
3042234,88380950,Oreobates cruralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Oreobates,cruralis,,,,"(Boulenger, 1902)",Least Concern,,3.1,Stable,Global
3042656,56560,Diasporus diastema,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,diastema,,,,"(Cope, 1875)",Least Concern,,3.1,Decreasing,Global
3043096,56593,Pristimantis euphronides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,euphronides,,,,"(Schwartz, 1967)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
3044236,56609,Pristimantis gaigei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,gaigei,,,,"(Dunn, 1931)",Least Concern,,3.1,Stable,Global
3044897,56621,Eleutherodactylus glaucoreius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,glaucoreius,,,,"Schwartz &amp; Fowler, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
3045049,56624,Eleutherodactylus gossei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,gossei,,,,"Dunn, 1926",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3045185,56625,Eleutherodactylus grabhami,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,grabhami,,,,"Dunn, 1926",Endangered,B1ab(iii),3.1,Decreasing,Global
3045434,56633,Eleutherodactylus griphus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,griphus,,,,"Crombie, 1986",Endangered,B1ab(iii),3.1,Decreasing,Global
3046300,56654,Craugastor hobartsmithi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,hobartsmithi,,,,"(Taylor, 1937)",Least Concern,,3.1,Stable,Global
3047028,56681,Eleutherodactylus jamaicensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,jamaicensis,,,,"Barbour, 1910",Critically Endangered,C2a(i),3.1,Decreasing,Global
3047195,56684,Eleutherodactylus johnstonei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,johnstonei,,,,"Barbour, 1914",Least Concern,,3.1,Increasing,Global
3047786,56711,Eleutherodactylus lentus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,lentus,,,,"(Cope, 1862)",Endangered,B1ab(iii),3.1,Decreasing,Global
3048460,56733,Eleutherodactylus luteolus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,luteolus,,,,"(Gosse, 1851)",Endangered,B1ab(iii),3.1,Decreasing,Global
3048603,56747,Eleutherodactylus martinicensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,martinicensis,,,,"(Tschudi, 1838)",Near Threatened,,3.1,Stable,Global
3048815,56750,Pristimantis medemi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,medemi,,,,"(Lynch, 1994)",Least Concern,,3.1,Stable,Global
3048918,56751,Craugastor megacephalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,megacephalus,,,,"(Cope, 1875)",Least Concern,,3.1,Stable,Global
3049233,56770,Eleutherodactylus modestus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,modestus,,,,"(Taylor, 1942)",Least Concern,,3.1,Stable,Global
3049546,56777,Pristimantis moro,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,moro,,,,"(Savage, 1965)",Least Concern,,3.1,Unknown,Global
3049654,56795,Craugastor noblei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,noblei,,,,"(Barbour &amp; Dunn, 1921)",Least Concern,,3.1,Unknown,Global
3049979,56797,Eleutherodactylus nubicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,nubicola,,,,"Dunn, 1926",Endangered,B1ab(iii),3.1,Decreasing,Global
3050260,56801,Craugastor occidentalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,occidentalis,,,,"(Taylor, 1941)",Least Concern,,3.1,Stable,Global
3050360,56813,Eleutherodactylus orcutti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,orcutti,,,,"Dunn, 1928",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
3050644,56822,Eleutherodactylus pallidus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,pallidus,,,,"(Duellman, 1968)",Least Concern,,3.1,Stable,Global
3050749,56824,Eleutherodactylus pantoni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,pantoni,,,,"Dunn, 1926",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3051459,56842,Eleutherodactylus pentasyringos,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,pentasyringos,,,,"Schwartz &amp; Fowler, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
3051801,56860,Eleutherodactylus pinchoni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,pinchoni,,,,"Schwartz, 1967",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
3052067,154033310,Craugastor podiciferus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,podiciferus,,,,"(Cope, 1875)",Least Concern,,3.1,Stable,Global
3052456,56888,Craugastor punctariolus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,punctariolus,,,,"(Peters, 1863)",Critically Endangered,D,3.1,Decreasing,Global
3052643,56905,Pristimantis repens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,repens,,,,"(Lynch, 1984)",Endangered,B1ab(iii),3.1,Stable,Global
3052992,56933,Craugastor rugosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,rugosus,,,,"(Peters, 1873)",Least Concern,,3.1,Stable,Global
3053455,56954,Eleutherodactylus schwartzi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,schwartzi,,,,"Thomas, 1966",Endangered,B1ab(iii),3.1,Decreasing,Global
3053698,56961,Pristimantis shrevei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,shrevei,,,,"(Schwartz, 1967)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
3053810,56991,Pristimantis taeniatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,taeniatus,,,,"(Boulenger, 1912)",Least Concern,,3.1,Unknown,Global
3053897,56995,Craugastor taurus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,taurus,,,,"(Taylor, 1958)",Endangered,B1ab(iii),3.1,Decreasing,Global
3054140,57025,Craugastor uno,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,uno,,,,"(Savage, 1985)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
3054378,57049,Diasporus vocator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,vocator,,,,"(Taylor, 1955)",Least Concern,,3.1,Stable,Global
3054922,57107,Oreobates saxatilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Oreobates,saxatilis,,,,"(Duellman, 1990)",Least Concern,,3.1,Stable,Global
3055043,57113,Leptodactylus albilabris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,albilabris,,,,"(Günther, 1859)",Least Concern,,3.1,Stable,Global
3055585,57125,Leptodactylus fallax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,fallax,,,,"Müller, 1926",Critically Endangered,A2ace; C2a(i),3.1,Decreasing,Global
3056024,57131,Leptodactylus griseigularis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,griseigularis,,,,"(Henle, 1981)",Least Concern,,3.1,Stable,Global
3056172,57136,Leptodactylus labrosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,labrosus,,,,"Jiménez de la Espada, 1875",Least Concern,,3.1,Stable,Global
3056637,57204,Ctenophryne carpish,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,carpish,,,,"(Lehr, Rodriguez &amp; Cordova, 2002)",Endangered,B1ab(iii),3.1,Decreasing,Global
3056964,57223,Oreobates pereger,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Oreobates,pereger,,,,"(Lynch, 1975)",Endangered,B1ab(iii),3.1,Unknown,Global
3057260,57225,Psychrophrynella usurpator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Psychrophrynella,usurpator,,,,"De la Riva, Chaparro &amp; Padial, 2008",Near Threatened,B1a,3.1,Stable,Global
3057511,57327,Telmatobius brevipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,brevipes,,,,"Vellard, 1951",Vulnerable,B1ab(iii),3.1,Decreasing,Global
3057646,57328,Telmatobius brevirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,brevirostris,,,,"Vellard, 1955",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
3057820,57329,Telmatobius carrillae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,carrillae,,,,"Morales, 1988",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
3057966,57330,Telmatobius ceiorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,ceiorum,,,,"Laurent, 1970",Critically Endangered,D,3.1,Decreasing,Global
3058314,57336,Telmatobius degener,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,degener,,,,"Wiens, 1993",Data Deficient,,3.1,Unknown,Global
3058471,57341,Telmatobius hockingi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,hockingi,,,,"Salas and Sinsch, 1996",Data Deficient,,3.1,Decreasing,Global
